epoch,train_loss,val_loss,epoch_minutes
1,0.021167102735561154,0.0024467887025275557,25.195378371079762
2,0.0012827583158972022,0.002102935627261104,36.6798525373141
3,0.0002683488126747559,0.002190424711478954,36.47203403313954
